School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,Blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
GSSS CHONTA,03090604502,Punjab,LUDHIANA,MANGAT-3,GPS CHONTA,CHONTA,141127,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,78,60,88,117,159,135,140,777,777,0,23,23
SUKHMANI PUBLIC SCHOOL,03090604504,Punjab,LUDHIANA,MANGAT-3,GPS CHONTA,CHONTA,141127,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,56,51,41,43,28,28,17,14,27,14,0,0,319,402,51,10,10
GPS DHOLANWAL,03090605001,Punjab,LUDHIANA,MANGAT-3,GPS CHONTA,DHOLANWAL,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,41,38,28,19,17,0,0,0,0,0,0,0,143,229,38,1,1
GPS GARCHA,03090605401,Punjab,LUDHIANA,MANGAT-3,GPS MACHHIAN KALAN,GARCHA,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,9,8,10,9,0,0,0,0,0,0,0,44,73,9,1,1
GPS GARHI FAZAL,03090605501,Punjab,LUDHIANA,MANGAT-2,GPS GOANSGARH,GARI FAZAL,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,10,3,3,12,0,0,0,0,0,0,0,36,52,10,1,1
GPS GUJJARWAL BET,03090606101,Punjab,LUDHIANA,MANGAT-3,GPS CHONTA,GUJJARWAL BET,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,3,4,3,5,4,0,0,0,0,0,0,0,19,35,4,1,1
GPS JHUGIAN BEGA,03090607201,Punjab,LUDHIANA,MANGAT-3,GPS MACHHIAN KALAN,JHUGIAN BEGGA,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,4,5,4,4,0,0,0,0,0,0,0,22,28,4,1,1
GPS KALEWAL,03090608201,Punjab,LUDHIANA,MANGAT-3,GPS MACHHIAN KALAN,KALEWAL,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,8,6,6,5,0,0,0,0,0,0,0,32,51,8,1,1
GPS MACHHIAN KALAN,03090610101,Punjab,LUDHIANA,MANGAT-3,GPS MACHHIAN KALAN,MACHHIAN KALAN,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,36,41,45,33,72,0,0,0,0,0,0,0,227,254,41,2,2
GHS MACCHIAN KALAN,03090610102,Punjab,LUDHIANA,MANGAT-3,GPS MACHHIAN KALAN,MACHHIAN KALAN,141127,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,46,71,58,70,77,0,0,322,322,0,9,9
GPS MACHHIAN KHURD,03090610201,Punjab,LUDHIANA,MANGAT-3,GPS MACHHIAN KALAN,MACHHIAN KHURD,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,4,5,4,2,0,0,0,0,0,0,0,23,31,4,1,1
GPS MALLEWAL,03090610501,Punjab,LUDHIANA,MANGAT-3,GPS KOOM KALAN,MALLEWAL,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,12,7,5,5,0,0,0,0,0,0,0,35,58,12,1,1
GMS MALLEWAL,03090610502,Punjab,LUDHIANA,MANGAT-3,GPS KOOM KALAN,MALLEWAL,141127,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,20,15,15,0,0,0,0,50,50,0,2,2
GPS MAND CHONTA,03090610601,Punjab,LUDHIANA,MANGAT-3,GPS CHONTA,MAND CHONTA,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,7,8,7,9,0,0,0,0,0,0,0,38,63,7,1,1
GPS MIANI,03090611301,Punjab,LUDHIANA,MANGAT-3,GPS CHONTA,MIANI,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,5,6,13,12,0,0,0,0,0,0,0,48,66,5,1,1
GPS RATANGARH,03090612801,Punjab,LUDHIANA,MANGAT-3,GPS KOOM KALAN,RATANGARH,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,6,7,9,5,0,0,0,0,0,0,0,34,48,6,1,1
GPS BR SAILKIANA,03090613101,Punjab,LUDHIANA,MANGAT-3,GPS MACHHIAN KALAN,SAILKIANA,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,3,3,4,4,0,0,0,0,0,0,0,0,14,20,3,1,1
GPS BR. SALEMPUR,03090613203,Punjab,LUDHIANA,MANGAT-3,GPS CHONTA,SALEMPUR,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,3,3,4,3,0,0,0,0,0,0,0,18,23,3,1,1
GPS KOOM KALAN,03090614401,Punjab,LUDHIANA,MANGAT-3,GPS KOOM KALAN,KOOM KALAN,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,26,35,25,26,21,0,0,0,0,0,0,0,133,196,35,3,3
GSSS KOOM KALAN,03090614402,Punjab,LUDHIANA,MANGAT-3,GPS KOOM KALAN,KOOM KALAN,141127,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,64,35,47,96,86,142,106,576,576,0,27,27
NEW MALWA MODEL SCHOOL,03090614403,Punjab,LUDHIANA,MANGAT-3,GPS KOOM KALAN,KOOM KALAN,141127,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,11,16,14,14,21,13,15,11,15,8,0,0,138,164,16,8,8
GPS FATEHGARH GUJRAN,03090617201,Punjab,LUDHIANA,MANGAT-3,GPS CHONTA,FATEHGARH GUJRAN,141127,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,9,9,4,5,0,0,0,0,0,0,0,40,56,9,1,1
GPS KILA RAIPUR BOYS,03090103601,Punjab,LUDHIANA,DEHLON-1,GPS DEHLON,KILA RAIPUR,141201,1-Primary,1-Boys,1,5,1-Department of Education,1-Department of Education,,1-Rural,40,31,35,22,28,0,0,0,0,0,0,0,156,220,31,6,6
GPS KILA RAIPUR GIRLS,03090103602,Punjab,LUDHIANA,DEHLON-1,GPS DEHLON,KILA RAIPUR,141201,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,1-Rural,30,22,24,31,23,0,0,0,0,0,0,0,130,178,22,3,3
GSSS KILA RAIPUR,03090103603,Punjab,LUDHIANA,DEHLON-1,GPS DEHLON,KILA RAIPUR,141201,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,35,34,25,28,58,76,107,363,363,0,19,19
KHALSA GIRLS HIGH SCHOOL,03090103604,Punjab,LUDHIANA,DEHLON-1,GPS DEHLON,KILA RAIPUR,141201,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,4-Government Aided,4-Government Aided,,1-Rural,2,5,2,4,9,22,27,16,24,20,0,0,131,131,5,8,8
NANKANA SAHIB PUBLIC SCHOOL,03090103606,Punjab,LUDHIANA,DEHLON-1,GPS DEHLON,KILA RAIPUR,141201,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,24,65,53,81,69,71,72,86,63,79,55,64,782,948,65,46,46
GPS BALOWAL,03090800301,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,BALOWAL,141202,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,14,15,9,14,0,0,0,0,0,0,0,64,92,14,3,3
GSSS BALOWAL CHAMINDA,03090800302,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,BALOWAL,141202,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,39,28,32,30,33,42,34,238,238,0,15,15
GPS CHAMINDA,03090801001,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,CHAMINDA,141202,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,19,12,6,20,13,0,0,0,0,0,0,0,70,113,12,4,4
GPS GUJJARWAL BOYS,03090802101,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,GUJARWAL,141202,1-Primary,1-Boys,1,5,1-Department of Education,1-Department of Education,,1-Rural,25,20,11,13,18,0,0,0,0,0,0,0,87,132,20,5,5
GPS GUJJARWAL GIRLS,03090802102,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,GUJARWAL,141202,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,1-Rural,18,21,21,26,18,0,0,0,0,0,0,0,104,160,21,5,5
GHS GUJJARWAL (G),03090802103,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,GUJARWAL,141202,7-Upper Pr. and Secondary,2-Girls,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,25,16,18,18,24,0,0,101,101,0,8,8
GSSS GUJJARWAL,03090802104,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,GUJARWAL,141202,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,19,20,17,27,29,72,55,239,239,0,14,14
GPS PHALEWAL,03090804201,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,PHALEWAL,141202,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,18,10,10,8,16,0,0,0,0,0,0,0,62,89,10,3,3
GHS PHALEWAL,03090804202,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,PHALEWAL,141202,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,16,17,26,14,18,0,0,91,91,0,9,9
GPS AASI KALAN,03090800101,Punjab,LUDHIANA,PAKHOWAL,GPS JARTOLI,AASI KALAN,141203,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,18,15,11,13,14,0,0,0,0,0,0,0,71,138,15,3,3
GMS AASI KALAN,03090800102,Punjab,LUDHIANA,PAKHOWAL,GPS JARTOLI,AASI KALAN,141203,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,20,21,21,0,0,0,0,62,62,0,3,3
GPS JARTOLI,03090802301,Punjab,LUDHIANA,PAKHOWAL,GPS JARTOLI,JARTOLI,141203,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,19,10,15,11,11,0,0,0,0,0,0,0,66,108,10,5,5
GHS JARTOLI,03090802302,Punjab,LUDHIANA,PAKHOWAL,GPS JARTOLI,JARTOLI,141203,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,18,27,19,16,26,0,0,106,106,0,8,8
GPS LOHGARH,03090803201,Punjab,LUDHIANA,PAKHOWAL,GPS JARTOLI,LOHGARH,141203,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,8,13,10,12,0,0,0,0,0,0,0,55,85,8,2,2
GPS MAHIMA SINGHWALA,03090803401,Punjab,LUDHIANA,PAKHOWAL,GPS JARTOLI,MAHIMA SINGHWALA,141203,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,7,4,9,8,0,0,0,0,0,0,0,37,51,7,2,2
KHALSA HIGH SCHOOL,03090803402,Punjab,LUDHIANA,PAKHOWAL,GPS JARTOLI,MAHIMA SINGHWALA,141203,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,4-Government Aided,4-Government Aided,,1-Rural,0,0,0,0,0,11,12,16,27,32,38,32,168,168,0,9,9
GPS NARANGWAL,03090803901,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,NARANGWAL,141203,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,25,25,16,18,18,0,0,0,0,0,0,0,102,139,25,3,3
GSSS NARANGWAL G,03090803902,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,NARANGWAL,141203,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,32,46,39,56,63,21,23,280,280,0,17,17
DRISHTI DR RC. JAIN INNOVATIVE PUBLIC SCHOOL,03090803904,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,NARANGWAL,141203,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,48,55,58,57,52,53,61,54,71,46,59,12,626,701,55,46,46
BHAI SAHIB RANDHIR SINGH ACADEMY,03090803905,Punjab,LUDHIANA,PAKHOWAL,GPS GUJJARWAL BOYS,NARANGWAL,141203,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,3,4,6,2,5,0,0,0,0,0,0,0,20,24,4,5,5
GPS NARANGWAL KHURD,03090804001,Punjab,LUDHIANA,PAKHOWAL,GPS JARTOLI,NARANGWAL KHURD,141203,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,2,4,4,6,0,0,0,0,0,0,0,20,34,2,2,2
GPS KHERA,03090103401,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,KHERA,141204,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,21,20,16,16,0,0,0,0,0,0,0,86,123,21,2,2
GMS KHERA,03090103402,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,KHERA,141204,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,15,15,15,0,0,0,0,45,45,0,3,3
GPS POHIR,03090104901,Punjab,LUDHIANA,DEHLON-1,GPS JHAMMAT,POHIR,141204,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,23,12,11,13,18,0,0,0,0,0,0,0,77,104,12,4,4
GHS POHIR,03090104902,Punjab,LUDHIANA,DEHLON-1,GPS JHAMMAT,POHIR,141204,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,26,24,39,36,59,0,0,184,184,0,14,14
SRM CONVENT SCHOOL,03090104904,Punjab,LUDHIANA,DEHLON-1,GPS JHAMMAT,POHIR,141204,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,186,45,22,30,19,31,29,14,0,0,0,0,376,470,45,10,10
GPS CHHAPAR,03090801101,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,CHHAPAR,141204,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,15,24,20,20,17,0,0,0,0,0,0,0,96,146,24,4,4
GSSS CHHAPAR,03090801102,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,CHHAPAR,141204,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,15,27,21,36,44,48,60,251,251,0,13,13
GURU HARGOBIND SAHIB KHALSA SCHOOL,03090801103,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,CHHAPAR,141204,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,4-Government Aided,4-Government Aided,,1-Rural,83,60,71,65,69,111,132,184,153,166,308,208,1610,1780,60,36,36
ANAND ISHER SR. SEC. SCHOOL,03090801104,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,CHHAPAR,141204,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,141,133,140,143,118,120,113,142,128,135,112,90,1515,1680,133,56,56
GPS DHULKOT,03090801701,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,DHULKOT,141204,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,17,18,21,18,0,0,0,0,0,0,0,85,108,17,3,3
GHS DHULKOT,03090801702,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,DHULKOT,141204,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,24,26,19,24,26,0,0,119,119,0,10,10
GPS GHUNGRANA,03090802001,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,GHUNGRANA,141204,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,26,22,17,16,20,0,0,0,0,0,0,0,101,148,22,6,6
GHS GHUNGRANA,03090802002,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,GHUNGRANA,141204,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,29,30,21,12,25,0,0,117,117,0,8,8
GPS KALAKH,03090802801,Punjab,LUDHIANA,PAKHOWAL,GPS JARTOLI,KALAKH,141204,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,16,21,9,17,16,0,0,0,0,0,0,0,79,119,21,4,4
GSSS KALAKH,03090802802,Punjab,LUDHIANA,PAKHOWAL,GPS JARTOLI,KALAKH,141204,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,24,21,21,23,30,42,39,200,200,0,11,11
GPS MAJRI,03091105401,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,MAJRI,141204,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,7,10,1,5,0,0,0,0,0,0,0,34,51,7,1,1
GMS MAJRI,03091105402,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,MAJRI,141204,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,13,8,9,0,0,0,0,30,30,0,3,3
GPS BARUNDI,03090800401,Punjab,LUDHIANA,PAKHOWAL,GPS BARUNDI,BAROONDI,141205,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,11,13,13,11,0,0,0,0,0,0,0,58,83,11,4,4
GSSS BARUNDI,03090800402,Punjab,LUDHIANA,PAKHOWAL,GPS BARUNDI,BAROONDI,141205,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,17,20,20,15,43,34,51,200,200,0,13,13
GPS BRAHMPUR,03090800801,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,BRAHMPUR,141205,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,7,3,4,3,0,0,0,0,0,0,0,24,35,7,1,1
GHS BRAHMPUR,03090800802,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,BRAHMPUR,141205,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,9,9,15,13,13,0,0,59,59,0,8,8
GPS JAND,03090802201,Punjab,LUDHIANA,PAKHOWAL,GPS BARUNDI,JAND,141205,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,8,5,9,5,0,0,0,0,0,0,0,32,44,8,2,2
GMS JAND,03090802202,Punjab,LUDHIANA,PAKHOWAL,GPS BARUNDI,JAND,141205,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,9,16,15,0,0,0,0,40,40,0,4,4
GPS JURAHAN,03090802601,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,JURAHAN,141205,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,4,7,4,7,0,0,0,0,0,0,0,30,47,4,1,1
GPS LATALA,03090803001,Punjab,LUDHIANA,PAKHOWAL,GPS BARUNDI,LATALA,141205,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,23,19,20,30,34,0,0,0,0,0,0,0,126,170,19,5,5
GMS LATALA G,03090803002,Punjab,LUDHIANA,PAKHOWAL,GPS BARUNDI,LATALA,141205,4-Upper Primary only,2-Girls,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,15,13,12,0,0,0,0,40,40,0,3,3
GSSS LATALA,03090803003,Punjab,LUDHIANA,PAKHOWAL,GPS BARUNDI,LATALA,141205,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,14,7,12,29,36,35,29,162,162,0,13,13
GPS MAHERNA KALAN,03090803301,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,MAHERNA KALAN,141205,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,22,25,13,19,0,0,0,0,0,0,0,90,131,22,3,3
GSSS MAHERNA KALAN,03090803302,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,MAHERNA KALAN,141205,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,15,17,34,35,39,41,33,214,214,0,9,9
GPS RACHHIN,03090804301,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,RACHHIN,141205,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,16,18,12,17,10,0,0,0,0,0,0,0,73,102,18,3,3
GSSS RACHHIN,03090804302,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,RACHHIN,141205,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,15,21,18,39,43,58,51,245,245,0,13,13
AKAL ACADEMY RACHHIN,03090804304,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,RACHHIN,141205,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,29,35,31,48,50,25,21,29,0,0,0,0,268,316,35,12,12
GPS RANGOOWAL,03090804501,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,RANGOOWAL,141205,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,5,3,2,1,0,0,0,0,0,0,0,18,33,5,2,2
GHS RANGOOWAL,03090804502,Punjab,LUDHIANA,PAKHOWAL,GPS CHAPPAR,RANGOOWAL,141205,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,14,13,21,20,19,0,0,87,87,0,8,8
GPS TUNGAHERI,03090805001,Punjab,LUDHIANA,PAKHOWAL,GPS BARUNDI,TUNGAHERI,141205,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,1,8,8,2,4,0,0,0,0,0,0,0,23,44,8,1,1
GMS TUNGAHERI,03090805002,Punjab,LUDHIANA,PAKHOWAL,GPS BARUNDI,TUNGAHERI,141205,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,10,7,8,0,0,0,0,25,25,0,5,5
"SATYA BHARTI SCHOOL, TUNGAHERI",03090805003,Punjab,LUDHIANA,PAKHOWAL,GPS BARUNDI,TUNGAHERI,141205,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,22,25,30,23,22,0,0,0,0,0,0,0,122,141,25,6,6
GPS BHAGWANPURA,03090100501,Punjab,LUDHIANA,DEHLON-1,GPS HARNAMPURA,BHAGWANPURA,141206,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,10,13,8,13,0,0,0,0,0,0,0,56,72,10,1,1
GPS BHUTTA,03090100701,Punjab,LUDHIANA,DEHLON-1,GPS GHAWADDI,BHUTTA,141206,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,17,14,23,8,14,0,0,0,0,0,0,0,76,107,14,2,2
GSSS BHUTTA,03090100702,Punjab,LUDHIANA,DEHLON-1,GPS GHAWADDI,BHUTTA,141206,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,47,41,33,43,44,29,47,284,284,0,15,15
ARSH PUBLIC SCHOOL,03090100703,Punjab,LUDHIANA,DEHLON-1,GPS GHAWADDI,BHUTTA,141206,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,0,0,9,11,3,0,0,0,0,0,0,0,23,23,0,5,5
GPS BOOL,03090100801,Punjab,LUDHIANA,DEHLON-1,GPS GHAWADDI,BOOL,141206,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,11,12,16,19,0,0,0,0,0,0,0,68,94,11,5,5
GPS DANGORA,03090101201,Punjab,LUDHIANA,DEHLON-1,GPS HARNAMPURA,DANGORA,141206,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,9,9,7,4,0,0,0,0,0,0,0,38,56,9,2,2
GMS DANGORA,03090101202,Punjab,LUDHIANA,DEHLON-1,GPS HARNAMPURA,DANGORA,141206,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,10,9,10,0,0,0,0,29,29,0,3,3
GPS GHAWADDI,03090102001,Punjab,LUDHIANA,DEHLON-1,GPS GHAWADDI,GHAWADDI,141206,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,22,23,28,31,32,0,0,0,0,0,0,0,136,185,23,7,7
GSSS GHAWADDI,03090102002,Punjab,LUDHIANA,DEHLON-1,GPS GHAWADDI,GHAWADDI,141206,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,40,44,38,56,60,67,57,362,362,0,21,21
GPS GURM,03090102301,Punjab,LUDHIANA,DEHLON-1,GPS GHAWADDI,GURM,141206,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,14,18,16,13,17,0,0,0,0,0,0,0,78,102,18,3,3
GSSS GURM,03090102302,Punjab,LUDHIANA,DEHLON-1,GPS GHAWADDI,GURM,141206,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,20,20,25,41,41,40,39,226,226,0,12,12
